Time,j10,j11,j12,j13,j14,j15,vel_j1,vel_j2,vel_j3,vel_j4,vel_j5,vel_j6,vel_pct_j1,vel_pct_j2,vel_pct_j3,vel_pct_j4,vel_pct_j5,vel_pct_j6,TCP_X,TCP_Y,TCP_Z
7.38059356869471,-116.12088611357434,50.59753804775069,-59.31934858579295,-67.13414533495471,77.01862108810901,28.04496293308325,-0.2212445657593848,-0.9618910539481218,-1.1120477327785612,0.43663184126042826,0.24007487489070523,-1.1341814425792474,2,2,2,2,2,2,-472.30472247369835,-257.68449322447276,996.9995597145187
7.39080808503528,-116.12262916269584,50.58995990294605,-59.32810972221692,-67.13070538267965,77.02051248959198,28.036027418846682,-0.13112242832908244,-0.5700727172591168,-0.6590643193375753,0.2587734849672532,0.14228236733580443,-0.6721820461705781,1,1,1,1,1,1,-472.2739537279957,-257.51670482325534,997.0331436975204
7.40102260137585,-116.12356481794791,50.585892013579176,-59.33281263231167,-67.1288588429733,77.02152777924127,28.031230904094357,-0.06394376778701555,-0.2780042889544585,-0.321402343817964,0.12619467045282917,0.069386075082796,-0.32779939494822413,0,0,0,0,0,0,-472.2574299981194,-257.4266383067018,997.0511555086737
7.41123711771642,-116.12393547201772,50.5842805442415,-59.334675661202574,-67.12812734763278,77.02192997998746,28.029330794294427,-0.03628699171390942,-0.15776266677205023,-0.18239031871756337,0.07161331149980617,0.039375407780853335,-0.18602053553756956,0,0,0,0,0,0,-472.25088281303437,-257.390959203395,997.0582877224556
6.4,-111.342,71.3744,-35.2991,-76.5654,71.833,52.5433,-0.004596335037081239,-0.01998319614486091,-0.023102687020077853,0.009070985420645447,0.0049875329382529756,-0.023562512758596423,0,0,0,0,0,0,-480.1058942566199,-689.735004017332,767.3499769439254
6.4102144310583515,-111.34204694894736,71.37419588302065,-35.29933598080383,-76.56530734504479,71.83305094481135,52.54305932233787,-0.018109046321813864,-0.07873155931541036,-0.09102200470131562,0.03573866870684662,0.019650322325859223,-0.09283366671713306,0,0,0,0,0,0,-480.1066294269987,-689.7313914106288,767.3534574806541
6.420428862116703,-111.34236994721037,71.3727916038305,-35.30095947598363,-76.56466989966475,71.83340143372534,52.54140351382285,-0.057894914163517934,-0.2517060693048317,-0.2909988221100838,0.1142571022420671,0.06282239849302114,-0.29679073489462093,0,0,0,0,0,0,-480.1116867919283,-689.7065369665357,767.377402242149
6.430643293175054,-111.34322967616606,71.36905381443688,-35.30528075561684,-76.56297320245723,71.834334334928,52.53699622533719,-0.12239625512002632,-0.5321344839927726,-0.615203711511247,0.24155215768945842,0.13281350226251037,-0.6274484560638659,1,1,1,1,1,1,-480.12514428106,-689.6403771444752,767.4411316383724
6.440857724233405,-111.34487036342982,71.36192070182948,-35.31352738777978,-76.55973526394132,71.8361146624503,52.52858545582858,-0.21001899437197905,-0.9130863447485174,-1.055624330159627,0.4144778873870593,0.2278938857785559,-1.0766350133273248,2,2,2,2,2,2,-480.15081104118974,-689.5141014758768,767.562732379406
6.451072155291755,-111.34752012524397,71.35040049939937,-35.32684595950471,-76.55450589084538,71.83898994769781,52.51500179709991,-0.31920257717581596,-1.387776926076593,-1.6044168182190603,0.6299544964098043,0.34637017418691396,-1.636350426106571,3,3,3,3,3,3,-480.1922215265222,-689.3101130700192,767.7590687688257
6.4612865863501066,-111.35139130886624,71.33356999835792,-35.346303797736894,-76.54686601039437,71.8431906109801,52.495156678599045,-0.44841996886655905,-1.9495672356167704,-2.2539057987613544,0.8849683425723056,0.4865853656313898,-2.298766550142294,5,5,5,5,5,5,-480.25262681201764,-689.0119859183901,768.045790501786
6.471501017408458,-111.35668083495833,71.31057305915571,-35.37289069029164,-76.53642699459732,71.8489303330403,52.46804061220857,-0.5961776548605952,-2.5919640141419755,-2.996584377765591,1.1765719364253762,0.6469188312580116,-3.0562270774911684,6,6,6,6,6,6,-480.33498402413335,-688.6044200848592,768.4373380577806
6.481715448466809,-111.36357053997445,71.28061912290156,-35.40752060681133,-76.52282998453475,71.85640642658457,52.432721437035646,-0.7610156406528933,-3.3086197355589877,-3.8251141441198677,1.5018839412595062,0.8257863152136392,-3.901247536526899,8,8,8,8,8,8,-480.4419446865711,-688.0731957711859,768.9469466476048
6.49192987952516,-111.37222751854988,71.24298172278138,-35.45103341972251,-76.50574521464604,71.86580020781166,52.388342564201736,-0.941507451816309,-4.093332606911219,-4.732325169619904,1.858089173102778,1.021639934645964,-4.826515291942654,10,10,10,10,10,10,-480.57584268721115,-687.4051271531187,769.5866495518471
6.502144310583511,-111.38280446588945,71.19699699547716,-35.5041966251929,-76.4848713370169,71.87727736794237,52.334121221632394,-1.1362601340029759,-4.940046568376631,-5.711216008968,2.242438600719473,1.2329681797028134,-5.824889544749326,12,12,12,12,12,12,-480.73868248627184,-686.5880167901789,770.3672815751839
6.5123587416418625,-111.39544002015613,71.14206219258593,-35.567707064088424,-76.45993474566677,71.89098834474909,52.26934669884703,-1.3439142529443056,-5.842851293266339,-6.7549536997761646,2.6522493456149436,1.458295913534933,-6.889401332275187,15,15,15,15,15,15,-480.9321281048647,-685.610611321321,771.2984832373484
6.522573172700214,-111.41025910485952,71.07763419203863,-35.64219264293033,-76.43068890083622,71.90706869408532,52.19337859174872,-1.5631438944489,-6.795982188028095,-7.856873762564378,3.0849046820307398,1.6961843722918135,-8.013253528165189,17,17,17,17,17,17,-481.1574933574501,-684.462559068547,772.3887062280593
6.532787603758564,-111.42737327124439,71.00322800951913,-35.72821405485219,-76.3969136532744,71.92563946141514,52.105645047413965,-1.792656664407422,-7.7938203922414155,-9.010480200759549,3.5378540369466998,1.9452311651216903,-9.189820842385137,20,20,20,20,20,20,-481.4157337211205,-683.1343700810363,773.6452205693047
6.543002034816915,-111.44688104067929,70.91841530988319,-35.826266500556926,-76.35841456852641,71.94680755334271,52.005641008882435,-2.0311936887877255,-8.830892778623147,-10.209445500697948,4.008612990081645,2.204070274177804,-10.412649821216128,23,23,23,23,23,23,-481.7074401690263,-681.6173790635733,775.0741238538326
6.553216465875266,-111.46886824704495,70.82282291857726,-35.936781409273934,-76.3150222512208,71.97066610914185,51.892926459946835,-2.2775296136369425,-9.901871953023985,-11.447610631622075,4.4947632738892045,2.4713720546135316,-11.67545884725629,25,25,25,25,25,25,-482.0328352343769,-679.9037115452373,776.6803528629675
6.5634308969336175,-111.49340837912298,70.71613133305762,-36.06012815971603,-76.26659166935691,71.99729487228548,51.7671246699426,-2.5304726050814814,-11.001576254426395,-12.718985045683098,4.993952773564078,2.745843234580298,-12.97213813942426,28,28,28,28,28,28,-482.39177151512285,-677.986253557936,778.4676978092368
6.573645327991969,-111.52056292298425,70.5980732342092,-36.19661580103659,-76.21300147859233,72.02676056197517,51.62792043853772,-2.788864349324248,-12.124969754952952,-14.017746677941899,5.5038955270406404,3.0262269152324484,-14.296749752955346,31,31,31,31,31,31,-482.7837327773601,-675.8586250098872,780.4388193989616
6.58385975905032,-111.55038170437751,70.4684319977645,-36.34649477378657,-76.15415334653026,72.05911724467062,51.47505834052248,-3.0515800526502073,-13.267162259856605,-15.338241946364194,6.022371724987383,3.3113025707244623,-15.643527579402594,34,34,34,34,34,34,-483.20783776745645,-673.5151568571957,782.5952688660425
6.594074190108671,-111.58290323111792,70.32704020572267,-36.50995863087149,-76.08997127700704,72.09440670561918,51.308340970599275,-3.317528441424298,-14.423409307525546,-16.674985751825414,6.547227710811083,3.5998860482123476,-17.006877346635378,37,37,37,37,37,37,-483.66284679856955,-670.9508720978071,784.9375110897458
6.604288621167022,-111.61815503547561,70.1737781577683,-36.687145758508585,-76.02040093437945,72.13265882038539,51.1276271881724,-3.5856517620865627,-15.589112169483908,-18.02266147810965,7.076375980658891,3.890829567851552,-18.381376618841834,40,40,40,40,40,40,-484.14717113634146,-668.1614705370022,787.4649508754231
6.6145030522253725,-111.6561540165641,70.00857238269047,-36.87814109718379,-75.94540896781221,72.1738919263804,50.93283036213778,-3.854925781156322,-16.759817850390366,-19.376120991908973,7.607795183414852,4.18302172279905,-19.761774796531665,43,43,43,43,43,43,-484.6588851708273,-665.1433172027964,790.1759624468607
6.624717483283724,-111.69690678272897,69.83139414980162,-37.082977862608836,-75.86498233556536,72.21811319439162,50.72391661567273,-4.124359785237044,-17.931219088036762,-20.73038464282272,8.1395301207013,4.47538747921265,-21.14299311652741,47,47,47,47,47,47,-485.1957413268857,-661.8934342237251,793.0679221714985
6.634931914342075,-111.74040999393638,69.64225798035659,-37.30163926667822,-75.77912762928166,72.26531900011206,50.50090307102585,-4.392996581004519,-19.099154353348776,-22.080641263356124,8.669691746878161,4.766888176250988,-22.520124651969695,50,50,50,50,50,50,-485.75518763306377,-658.4094959210867,796.1372445142545
6.645146345400426,-111.78665070416146,69.44122015897145,-37.53406023842631,-75.68787039827407,72.31549529566999,50.26385609430669,-4.6599124952172915,-20.259607850391514,-23.422248168925158,9.196457169043644,5.056521526073535,-23.888434312319998,53,53,53,53,53,53,-486.3343878392835,-654.6898268132356,799.3794211914415
6.655360776458777,-111.83560670377707,69.22837724504248,-37.78012914498438,-75.59125447381311,72.36861798115835,50.012889540275566,-4.924217374713185,-21.408709516359757,-24.750731157854815,9.718069647034248,5.343321613840592,-25.243358843355082,56,56,56,56,56,56,-486.9302439461488,-650.7334021814637,802.7890634726219
6.665575207517128,-111.88724686194215,69.0038645841652,-38.03968951253769,-75.4893412934143,72.42465327616434,49.74816299713335,-5.185054586405824,-22.542735021583535,-26.06178451137493,10.232838593422672,5.626358897711901,-26.580506827170833,59,59,59,59,59,59,-487.5394209833433,-646.5398508057211,806.3599475547267
6.67578963857548,-111.94153146899033,68.7678548195532,-38.31254174728247,-75.3822092251256,72.48355809129879,49.46988003131123,-5.441601017291586,-23.658105769530195,-27.351270993624357,10.739139573522682,5.904740208850819,-27.895658682180162,62,62,62,62,62,62,-488.1583738512805,-642.109459444251,810.0850629089467
6.686004069633831,-111.9984125788185,68.5205564034571,-38.598444856383004,-75.26995289181478,72.5452803997259,49.1782864322605,-5.693067074442651,-24.75138889679817,-28.615221851650254,11.23541430538355,6.17760875141875,-29.18476666311266,64,64,64,64,64,64,-488.78337601883084,-637.4431786043839,813.9566634765425
6.696218500692181,-112.05783435127526,68.26221210858363,-38.89711816892868,-75.1526824954569,72.60975960869246,48.87366845724237,-5.938696685012562,-25.819297273125294,-29.84983681540985,11.720170659794228,6.44414410257793,-30.443954861020522,67,67,67,67,67,67,-489.4105498505978,-632.5426291324305,817.966321564633
6.706432931750532,-112.11973339454954,67.99309753951428,-39.20824305689108,-75.03052314142163,72.67692693105762,48.5563510761176,-6.17776729623275,-26.858689501379786,-31.0514840977666,12.191982660281951,6.703562212494907,-31.669519203270173,70,70,70,70,70,70,-490.03589831986915,-627.41010913893,822.1049842672268
6.716647362808883,-112.18403910755907,67.71351964412462,-39.53146465608093,-74.90361416276077,72.74670575682225,48.2266962161365,-6.409589875413227,-27.866569917563716,-32.21670039448915,12.649490483108071,6.955115404332884,-32.85792745354335,73,73,73,73,73,73,-490.6553378480915,-622.0486007714522,826.3630322102919
6.726861793867235,-112.25067402233897,67.42381522500293,-39.86639358710521,-74.77210844449567,72.81901202465849,47.885101006728554,-6.6335089099432825,-28.84008859081856,-33.3421908842569,13.091400457277093,7.198092374257287,-34.00581921184332,75,75,75,75,75,75,-491.2647319986274,-616.461776350659,830.7303403927734
6.737076224925586,-112.31955414643022,67.1243494508693,-40.21260767632418,-74.63617174790453,72.89375459343924,47.53199602429225,-6.848902407292182,-29.77654132341618,-34.42482922865861,13.516485064530418,7.431818191435074,-35.11000591449038,78,78,78,78,78,78,-491.85992574174026,-610.654003396228,835.196340868401
6.747290655983937,-112.39058930526829,66.81551436799457,-40.5696536768085,-74.49598203480991,72.97083561376772,47.167843536984826,-7.055181895007771,-30.67336965076507,-35.46165757218858,13.923582939344259,7.6556542980333315,-36.16747083412292,80,80,80,80,80,80,-492.436779999389,-604.6303480872934,839.7500869863032
6.757505087042288,-112.46368348457159,66.49772741161918,-40.93704898929614,-74.3517287918662,73.0501508995069,46.793135749512096,-7.251792420713695,-31.528160841408265,-36.449886542249764,14.311598868935198,7.868998509218593,-37.17536907969635,82,82,82,82,82,82,-492.9912061726143,-598.3965767269035,844.3803188822993
6.767719518100639,-112.53873517273,66.17142991737222,-41.314283383149565,-74.20361235484688,73.13159029930908,46.40839304791819,-7.438212552117748,-32.33864789702127,-37.386895249153795,14.679503793258109,8.071285013161697,-38.13102759648449,84,84,84,84,84,84,-493.5192003512338,-591.959154811214,849.0755298877585
6.7779339491589905,-112.61563770319353,65.83708563269035,-41.700820717312695,-74.05184323293211,73.21503806814539,46.01416224437534,-7.613954377004218,-33.102709552415526,-38.27023128611819,15.02633480500406,8.261984371030838,-39.03194516607646,86,86,86,86,86,86,-494.0168769053433,-585.3252433412156,853.8240334996719
6.788148380217341,-112.69427959686068,65.49517922823668,-42.09610066126798,-73.89664143299605,73.30037323883522,45.611014821973725,-7.778563503233888,-33.81837027554118,-39.09761072927365,15.351195149607282,8.440603516997824,-39.87579240638467,88,88,88,88,88,88,-494.48050116086756,-578.5026920570871,858.6140305346183
6.798362811275692,-112.7745449044671,65.14621480931973,-42.49954041599353,-73.7382357838942,73.38746999357589,45.19954517951106,-7.931619058752386,-34.48380026747808,-39.866918137653975,15.653254225234027,8.606685758232512,-40.66041177163681,90,90,90,90,90,90,-494.9065208672254,-571.5000293221567,863.4336760711773
6.808577242334043,-112.85631354897414,64.79071442731247,-42.910536434919976,-73.57686326075105,73.47619803547194,44.780368876282616,-8.072733691578355,-35.09731546243992,-40.5762065531999,15.931747582788837,8.75981077490559,-41.38381755237413,92,92,92,92,92,92,-495.29159617406316,-564.3264484341123,868.2711457706159
6.818791673392394,-112.93946166795722,64.42921659107114,-43.328466144887685,-73.4127683092473,73.56642296006484,44.354120876870844,-8.201553569811804,-35.657377527776326,-41.2236975007643,16.1859769259201,8.899594620192058,-42.04419587546048,93,93,93,93,93,93,-495.6326278460554,-556.9917901947471,873.1147011548444
6.8290061044507455,-113.02386195599458,64.06227477835432,-43.75268966710374,-73.2462021699073,73.65800662686239,43.92145379593521,-8.317758381634107,-36.16259386397426,-41.80778098810559,16.415310111006853,9.025689720262877,-42.639904704076386,94,94,94,94,94,94,-495.9267834598475,-549.5065216252942,877.9527534141549
6.839220535509097,-113.10938400705567,63.6904559472417,-44.182551538098984,-73.07742220238663,73.75080753086823,43.48303614300194,-8.421061335301742,-36.61171760465347,-42.32701550589084,16.61918114717127,9.13778487429401,-43.16947383772044,96,96,96,96,96,96,-496.1715213453008,-541.8817107713572,882.7739253155426
6.849434966567448,-113.19589465688975,63.31433904755321,-44.617382430685105,-72.90669120975924,73.84468117411143,43.039550567253826,-8.511209159151157,-37.00364761656517,-42.780128027695795,16.797090196272435,9.235605254462257,-43.631604912208616,97,97,97,97,97,97,-496.364612054099,-534.1289975986597,887.5671107857485
6.859649397625799,-113.28325832541438,62.93451353226785,-45.056500874911656,-72.73427676280517,73.93948043717593,42.591692102319996,-8.587982101598781,-37.337428499599596,-43.1660140100014,16.948603572904933,9.318912405938987,-44.02517139967218,97,97,97,97,97,97,-496.5041571623144,-526.2605610373802,892.3215317517936
6.869863828684149,-113.37133735910402,62.55157786894266,-45.499214979023066,-72.56045052429772,74.03505595072998,42.140166411065735,-8.651193931140314,-37.612250586782594,-43.48373739220176,17.073353744405804,9.387504246902658,-44.34921860856673,98,98,98,98,98,98,-496.58860523943935,-518.2890822877724,897.0267918358245
6.8800782597425005,-113.4599923733785,62.16613805113161,-45.94482415041584,-72.38548757329102,74.13125646705586,41.685688030382096,-8.700691936350736,-37.827449944270036,-43.7325305965962,17.171039330847602,9.441215068532566,-44.60296368366246,99,99,99,99,99,99,-496.6167648443658,-510.22770455216903,901.6729265205677
6.890292690800852,-113.54908259499163,61.778806109804705,-46.3926208165954,-72.20966572940736,74.22792923157917,41.22897861597591,-8.736356925880132,-37.982508371352694,-43.91179452838851,17.241425105039074,9.479915535003963,-44.78579560604207,99,99,99,99,99,99,-496.5878144384851,-502.08998940751,906.2504494265221
6.900507121859203,-113.6384662044196,61.390198624766754,-46.841892146133254,-72.03326487712472,74.32492035439844,40.77076518715945,-8.758103228460646,-38.077053400460045,-44.02109857569499,17.284341992530035,9.50351268349711,-44.89727519311329,99,99,99,99,99,99,-496.5013091370882,-493.8898700773413,910.7503943720051
6.910721552917554,-113.7280006782497,61.000935236076394,-47.29192176962403,-71.85656629006404,74.42207518181466,40.31177837164016,-8.765878692905789,-38.110858297153,-44.06018060953817,17.2996870716079,9.511949924192404,-44.93713509859809,100,100,100,100,100,100,-496.3571842521449,-485.6416019021715,915.164352922003
6.920935983975905,-113.81754313156871,60.61163715546503,-47.74199150064251,-71.67985195527675,74.51923866786075,39.85275065031056,-8.759664688102783,-38.08384206012736,-44.0289469838489,17.287423573295577,9.505207040268983,-44.905279812537565,99,99,99,99,99,99,-496.15575561188695,-477.3597103414067,919.484507171084
6.931150415034256,-113.9069506603515,60.22292567775578,-48.19138305670068,-71.50340389753215,74.61625574583103,39.39441460203789,-8.73947610302091,-37.99606942121486,-43.92747253546702,17.247580881357056,9.483300187908215,-44.80178566129054,99,99,99,99,99,99,-495.8977166749348,-469.0589368683632,923.7036575488962
6.941364846092608,-113.99608068384954,59.83542069228238,-48.6393797802048,-71.32750350360483,74.71297169981082,38.937501148454004,-8.705361346708731,-37.84775084538144,-43.75600058413968,17.180254532293905,9.446281896292987,-44.626900807533204,99,99,99,99,99,99,-495.58413248854094,-460.75418314159265,927.8152454834542
6.951579277150959,-114.08479128697948,59.44973919430818,-49.08526835941242,-71.15243084656207,74.8092325362059,38.48273779874504,-8.657402348291997,-37.639242530725156,-43.51494293251885,17.085606215342512,9.39424106760424,-44.38104525025703,98,98,98,98,98,98,-495.21643057140056,-452.46045385071494,931.8133708068627
6.961793708209309,-114.17294156271161,59.06649379644508,-49.5283405493894,-70.97846401005133,74.90488535527197,38.030846894441375,-8.595714556977132,-37.37104640848312,-43.20487986617144,16.963863772481716,9.327302977028614,-44.06481082477716,98,98,98,98,98,98,-494.7963888309642,-444.19279864291724,935.6928038396546
6.97200813926766,-114.2603919544585,58.68629124007239,-49.967894892967124,-70.80587841258752,74.99977872264432,37.582543854207096,-8.520446942047743,-37.0438101430256,-42.82656015356849,16.81532119842796,9.24562927274941,-43.678961202726434,97,97,97,97,97,97,-494.3261206528692,-435.96625353723863,939.4489921428076
6.9822225703260115,-114.34700459846339,58.30973090675591,-50.40323844169931,-70.63494613184058,75.09376304086712,37.138535418630084,-8.431781992867418,-36.65832713185327,-42.38090104608485,16.640338640630393,9.149417975950062,-43.22443189204672,96,96,96,96,96,96,-493.80805732559287,-427.79578222783897,943.0780619800116
6.992437001384363,-114.43264366618888,57.93740332966679,-50.8336884768192,-70.46593522892285,75.18669092092308,36.69951789501168,-8.32993571888041,-36.21553650560653,-41.86898827800959,16.43934239928133,9.038903480817618,-42.70233023700423,95,95,95,95,95,95,-493.24492798641717,-419.6962176648042,946.5768145861184
7.002651432442714,-114.51717570670539,57.56988870500047,-51.258574230196594,-70.2991090726764,75.27841755376292,36.266175402156435,-8.215157649606775,-35.71652312806,-41.292076066537334,16.212824927310677,8.914356554539262,-42.11393541818361,93,93,93,93,93,93,-492.63973729497593,-411.6822042821198,949.9427173902023
7.012865863501065,-114.60046998907967,57.207755403395645,-51.677238605294875,-70.13472566396058,75.36880108183489,35.8391781151619,-8.087730834647235,-35.16251759611935,-40.651587111770304,15.961344830383844,8.776084337303013,-41.46069845248476,92,92,92,92,92,92,-491.99574105784166,-403.7681412176368,953.1738903925694
7.023080294559416,-114.6823988447634,56.85155848135323,-52.089039898128064,-69.97303695993935,75.45770297061424,35.41918051020845,-7.947971843679705,-34.55489623982588,-39.94911259671871,15.685526866906612,8.624430342295632,-40.74424219312499,90,90,90,90,90,90,-491.3164200416239,-395.9681268397736,956.2690879436992
7.0332947256177665,-114.76283800998164,56.501838192655285,-52.49335351821786,-69.81428819836871,75.54498838013275,35.00681960934902,-7.796230766465548,-33.89518112235956,-39.18641218730422,15.386061948022355,8.459774455706796,-39.96636132964593,88,88,88,88,88,88,-490.60545222282724,-388.2959048609997,959.2276762189011
7.043509156676118,-114.84166696812152,56.159118499783894,-52.88957370955077,-69.65871722188416,75.63052653650827,34.60271322529881,-7.632891212841238,-33.185040040033215,-38.36541403235367,15.063707137612038,8.28253293672702,-39.12902238790032,87,87,87,87,87,87,-489.86668373021797,-380.76481227958055,962.0496067248062
7.053723587734469,-114.91876929212056,55.8239055853402,-53.27711527153501,-69.50655380228805,75.71419110347419,34.20745820622525,-7.458370312720433,-32.42628652229105,-37.488214763598734,14.719285652294218,8.093158417546945,-38.234363730057254,85,85,85,85,85,85,-489.10409873972685,-373.3877293494281,964.7353862122937
7.06393801879282,-114.99403298685539,55.496686363463326,-53.65541527995765,-69.35801896483709,75.79586055390897,33.82162868053762,-7.273118716100943,-31.620879831712198,-36.55707949568221,14.353686861425738,7.892139903356666,-37.284695554607346,82,82,82,82,82,82,-488.3217885830834,-366.1770317340243,967.2860434045949
7.074152449851171,-115.06735083153019,55.177926991249336,-54.02393480794163,-69.21332431252966,75.87541854136559,33.44577430167695,-7.077620593057766,-30.770924964013098,-35.574441826156246,13.967866287101728,7.680002772349881,-36.28249989636036,80,80,80,80,80,80,-487.5239203295686,-359.1445449551993,969.7030929788449
7.084366880909522,-115.1386207220653,54.86807138017011,-54.38216064690285,-69.07267135039335,75.9527542716012,33.08041849290561,-6.872393633743093,-29.87867264804544,-34.542903835479564,13.562845604156996,7.457308775719037,-35.230430626442725,78,78,78,78,78,78,-486.71470509575005,-352.3015012018628,971.9884972640272
7.094581311967874,-115.20774601348563,54.56753970749233,-54.72960702750715,-68.93625080977222,76.02776287410643,32.7260566920973,-6.6579890483863045,-28.946519345793032,-33.465236087018866,13.139712640161159,7.224656037658106,-34.13131345229546,75,75,75,75,75,75,-485.8983663310245,-345.6584985185412,974.1446261378875
7.104795743026225,-115.2746358623093,54.276726927696444,-55.06581734062745,-68.8042419726144,76.10034577363511,32.383154596526715,-6.434991567303016,-27.97700725237596,-32.344377627048125,12.699621375422122,6.982679055361201,-32.9881459176794,73,73,73,73,73,73,-485.0791083175729,-339.225462349575,976.1742156199426
7.115010174084576,-115.33920556893621,53.99600128389556,-55.39036585830067,-68.6768119957594,76.17041106173359,32.05214640765937,-6.204019440881165,-26.972824296046422,-31.183435984749977,12.243791942988857,6.73204869902326,-31.804097402674497,70,70,70,70,70,70,-484.2610851122091,-333.01160937291695,978.0803256671059
7.125224605142926,-115.4013769200364,53.72570281925447,-55.70285945468492,-68.5541152352255,76.23787386827038,31.733433075941306,-5.965724439590052,-25.93680413819535,-29.985687172216082,11.773510628646537,6.4734722118435375,-30.582509123679994,68,68,68,68,68,68,-483.4483701449173,-327.0254135183903,979.8662976827898
7.135439036201277,-115.46107853093883,53.46614188840845,-56.00293932701644,-68.43629257049724,76.30265673296564,31.42738054558892,-5.7207918539789535,-24.871926173345777,-28.75457568444711,11.290129870917928,6.207693210015156,-29.326894133410253,65,65,65,65,65,65,-482.64492667494517,-321.2745740296841,981.5357122496866
7.145653467259629,-115.51824618801969,53.21759766888239,-56.29028271656677,-68.32347072881285,76.36468997692057,31.13431799937874,-5.4699404946708565,-23.7813155291532,-27.493714499345437,10.795068261064081,5.9354916827362505,-28.04093732089492,62,62,62,62,62,62,-481.85457929045464,-315.7659853979416,983.0923475908934
7.15586789831798,-115.57282319109103,52.98031667250959,-56.56460462959955,-68.21576160945158,76.4239120741471,30.854536103437265,-5.213922692374983,-22.66824306641184,-26.20688507772628,10.289810543085029,5.657683992208565,-26.7284954114845,59,59,59,59,59,59,-481.08098662223966,-310.5057089679783,984.5401392538237
7.166082329376331,-115.62476069578936,52.75451125685077,-56.82565955832791,-68.11326160802118,76.48027002309728,30.588285252030612,-4.953524297877747,-21.53612537904768,-24.898037363314575,9.775907613717006,5.375122873628416,-25.393596966849653,56,56,56,56,56,56,-480.3276154261476,-305.4989459964476,985.8831414965645
7.176296760434682,-115.67401805596411,52.54035813661301,-57.07324320187121,-68.01605094074533,76.53371971819278,30.335773812354383,-4.689564682041362,-20.38852479412229,-23.57128978273835,9.254976522435925,5.088697435196431,-24.040442384973552,53,53,53,53,53,53,-479.59771617282524,-300.7500119249375,987.1254908371724
7.186511191493033,-115.72056316606614,52.33799689506868,-57.3071941872123,-67.92419296875102,76.58422632135452,30.09716636932346,-4.422896735806621,-19.22914937183284,-22.230929245537084,8.728700471455289,4.7993331581140675,-22.673403900161443,50,50,50,50,50,50,-478.89430026740797,-296.26231162021713,988.2713722030057
7.196725622551384,-115.76437280353632,52.14752849547436,-57.52739579015445,-67.83773352235598,76.63176463353201,29.872581970361683,-4.154406870197076,-18.061852905509305,-20.88141114415892,8.1988288157248,4.507991896580834,-21.297025583034554,47,47,47,47,47,47,-478.2201190059298,-292.0383153288209,989.3249880896843
7.206940053609735,-115.80543297119408,51.96901379248987,-57.7337776562785,-67.75670022535613,76.67631946623298,29.662092370191765,-3.8850150163141652,-16.890634921618638,-19.527359353959636,7.667177062935928,4.215671877802633,-19.916023340533407,44,44,44,44,44,44,-477.5776443595627,-288.0795350937732,990.2905311077315
7.217154484668086,-115.84373923962592,51.80247204359706,-57.92631752189979,-67.68110181931291,76.7178860130529,29.4657202756249,-3.6156746253372125,-15.719640679761646,-18.17356623319914,7.135626873517732,3.923407701982027,-18.53528491591711,41,41,41,41,41,41,-476.9690516623298,-284.3865013874576,991.1721602594554
7.227368915726437,-115.87929708957395,51.64787942051891,-58.10504293502528,-67.6109274878408,76.75647022120438,29.2834375903507,-3.3473726685255163,-14.553161172668124,-16.82499262304358,6.606126060630602,3.6322703423203215,-17.159869888753637,38,38,38,38,38,38,-476.39620426257324,-280.95873972611747,991.9739812491313
7.237583346784788,-115.91212225432444,51.50516752063847,-58.27003297631048,-67.54614618089474,76.79208916304675,29.115163659727,-3.0811296372141737,-13.395633126210754,-15.486767847577859,6.08068859018017,3.343367145023829,-15.79500967493964,35,35,35,35,35,35,-475.86064018303585,-277.79474704794154,992.7000310860221
7.2477977778431395,-115.94224106209629,51.37422187841762,-58.42141998001683,-67.4867059390574,76.82477140761559,28.96076351556938,-2.8179995428224296,-12.251638999394684,-14.164189713788582,5.561394580811054,3.0578418292989977,-14.446107526688971,32,32,32,32,32,32,-475.3635608187411,-274.89196765764063,993.3542671921014
7.258012208901491,-115.9696907784297,51.254880476816226,-58.55939125496828,-67.43253321782677,76.85455739215219,28.820046120941214,-2.5590699168453286,-11.125906984357869,-12.86272451156755,5.050390303899895,2.7768744873510194,-13.118738532525382,29,29,29,29,29,29,-474.9058216856111,-272.2467685653475,993.94056117432
7.268226639959842,-115.99451994857452,51.14693225871092,-58.68419080550877,-67.3835322119035,76.88149979363307,28.692762614943348,-2.305461810857889,-10.023311006368983,-11.588007013716963,4.549888183560927,2.5016815843880056,-11.818649617294701,26,26,26,26,26,26,-474.4879252155981,-269.8544140758484,994.4626973647246
7.278441071018193,-116.01678873987903,51.05011563831429,-58.796121052458886,-67.3395841794784,76.90566390029954,28.578604557503883,-2.058329796513015,-8.948870723839253,-10.345840475946304,4.062166796653624,2.2335159586161155,-10.551759542164477,23,23,23,23,23,23,-474.1100155756383,-267.70903951493534,994.9243761703548
7.288655502076544,-116.03656928417819,50.96411701259341,-58.895544554073275,-67.30054676651962,76.92712798318709,28.47720217416787,-1.8188619655414986,-7.90775152831375,-9.142196636880675,3.58957087277297,1.9736668212451243,-9.32415890461668,20,20,20,20,20,20,-473.77187546746234,-265.80362401214825,995.3292222083685
